date,province,confirmed,suspected,cured,dead,Days,net_confirmed
20210423,天津市,383,50,372,3,478 ,8
20210424,天津市,384,50,372,3,479 ,9
20210425,天津市,384,50,372,3,480 ,9
20210426,天津市,384,50,372,3,481 ,9
20210427,天津市,385,50,373,3,482 ,9
20210428,天津市,385,50,374,3,483 ,8
20210429,天津市,385,50,374,3,484 ,8
20210430,天津市,385,50,374,3,485 ,8
20210501,天津市,385,50,374,3,486 ,8
20210502,天津市,385,50,374,3,487 ,8
20210503,天津市,385,50,374,3,488 ,8
20210504,天津市,386,50,376,3,489 ,7
20210505,天津市,386,50,377,3,490 ,6
20210506,天津市,386,50,377,3,491 ,6
20210507,天津市,387,50,377,3,492 ,7
20210508,天津市,387,50,377,3,493 ,7
20210509,天津市,387,50,378,3,494 ,6
20210510,天津市,387,50,378,3,495 ,6
20210511,天津市,387,50,378,3,496 ,6
20210512,天津市,388,50,378,3,497 ,7
20210513,天津市,388,50,379,3,498 ,6
20210514,天津市,388,50,379,3,499 ,6
20210515,天津市,388,50,379,3,500 ,6
20210516,天津市,388,50,379,3,501 ,6
20210517,天津市,388,50,379,3,502 ,6
20210518,天津市,388,50,379,3,503 ,6
20210519,天津市,389,50,379,3,504 ,7
20210520,天津市,389,50,379,3,505 ,7
20210521,天津市,389,50,379,3,506 ,7
20210522,天津市,390,50,379,3,507 ,8
20210523,天津市,391,50,379,3,508 ,9
20210524,天津市,393,50,379,3,509 ,11
20210525,天津市,393,50,379,3,510 ,11
20210526,天津市,393,50,379,3,511 ,11
20210527,天津市,393,50,379,3,512 ,11
20210528,天津市,393,50,380,3,513 ,10
20210529,天津市,393,50,380,3,514 ,10
20210530,天津市,393,50,381,3,515 ,9
20210531,天津市,393,50,381,3,516 ,9
20210601,天津市,393,50,382,3,517 ,8
20210602,天津市,393,50,383,3,518 ,7
20210603,天津市,393,50,385,3,519 ,5
20210604,天津市,393,50,385,3,520 ,5
20210605,天津市,394,50,385,3,521 ,6
20210606,天津市,394,50,385,3,522 ,6
20210607,天津市,395,50,385,3,523 ,7
20210608,天津市,395,50,385,3,524 ,7
20210609,天津市,395,50,385,3,525 ,7
20210610,天津市,395,50,385,3,526 ,7
20210611,天津市,396,50,385,3,527 ,8
20210612,天津市,398,50,385,3,528 ,10
20210613,天津市,398,50,385,3,529 ,10
20210614,天津市,398,50,385,3,530 ,10
20210615,天津市,398,50,385,3,531 ,10
20210616,天津市,398,50,385,3,532 ,10
20210617,天津市,399,50,385,3,533 ,11
20210618,天津市,399,50,385,3,534 ,11
20210619,天津市,399,50,385,3,535 ,11
20210620,天津市,399,50,385,3,536 ,11
20210621,天津市,399,50,385,3,537 ,11
20210622,天津市,399,50,385,3,538 ,11
20210623,天津市,399,50,386,3,539 ,10
20210624,天津市,400,50,386,3,540 ,11
20210625,天津市,400,50,386,3,541 ,11
20210626,天津市,401,50,387,3,542 ,11
20210627,天津市,401,50,388,3,543 ,10
